"","wbid","name","SYMBOL","Expected","Observed","Enrichment.Fold.Change","P.value","Q.value","class"
"2089","WBGene00011222","intestine WBbt:0005772","R10H10.3",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2090","WBGene00009895","intestine WBbt:0005772","scl-2",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2091","WBGene00009895","intestine WBbt:0005772","scl-2",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2092","WBGene00013025","intestine WBbt:0005772","vha-13",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2093","WBGene00013025","intestine WBbt:0005772","vha-13",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2094","WBGene00003711","intestine WBbt:0005772","nhr-121",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2095","WBGene00003711","intestine WBbt:0005772","nhr-121",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2096","WBGene00010006","intestine WBbt:0005772","F53H2.3",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2097","WBGene00010006","intestine WBbt:0005772","F53H2.3",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2098","WBGene00017434","intestine WBbt:0005772","F13H8.1",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2099","WBGene00017434","intestine WBbt:0005772","F13H8.1",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2100","WBGene00012253","intestine WBbt:0005772","clec-50",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2101","WBGene00012253","intestine WBbt:0005772","clec-50",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2102","WBGene00003559","intestine WBbt:0005772","ncl-1",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2103","WBGene00003559","intestine WBbt:0005772","ncl-1",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2104","WBGene00012664","intestine WBbt:0005772","Y39B6A.1",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2105","WBGene00012664","intestine WBbt:0005772","Y39B6A.1",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2106","WBGene00002259","intestine WBbt:0005772","lbp-7",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2107","WBGene00002259","intestine WBbt:0005772","lbp-7",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2108","WBGene00009488","intestine WBbt:0005772","oac-20",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2109","WBGene00009488","intestine WBbt:0005772","oac-20",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2110","WBGene00011524","intestine WBbt:0005772","plpr-1",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2111","WBGene00011524","intestine WBbt:0005772","plpr-1",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2112","WBGene00019549","intestine WBbt:0005772","K09C4.4",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2113","WBGene00019549","intestine WBbt:0005772","K09C4.4",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2114","WBGene00020456","intestine WBbt:0005772","fbxa-60",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2115","WBGene00020456","intestine WBbt:0005772","fbxa-60",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2116","WBGene00003402","intestine WBbt:0005772","mpk-2",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2117","WBGene00003402","intestine WBbt:0005772","mpk-2",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2118","WBGene00007867","intestine WBbt:0005772","C32H11.4",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2119","WBGene00007867","intestine WBbt:0005772","C32H11.4",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2120","WBGene00004986","intestine WBbt:0005772","spp-1",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2121","WBGene00004986","intestine WBbt:0005772","spp-1",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2122","WBGene00016027","intestine WBbt:0005772","C23H5.8",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2123","WBGene00016027","intestine WBbt:0005772","C23H5.8",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2124","WBGene00017678","intestine WBbt:0005772","asp-12",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2125","WBGene00017678","intestine WBbt:0005772","asp-12",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2126","WBGene00019917","intestine WBbt:0005772","clec-43",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2127","WBGene00019917","intestine WBbt:0005772","clec-43",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2128","WBGene00008988","intestine WBbt:0005772","F20G2.5",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2129","WBGene00008988","intestine WBbt:0005772","F20G2.5",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2130","WBGene00012464","intestine WBbt:0005772","arrd-7",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2131","WBGene00012464","intestine WBbt:0005772","arrd-7",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2132","WBGene00018241","intestine WBbt:0005772","F40G9.5",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2133","WBGene00018241","intestine WBbt:0005772","F40G9.5",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2134","WBGene00019748","intestine WBbt:0005772","atg-2",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2135","WBGene00019748","intestine WBbt:0005772","atg-2",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2136","WBGene00185092","intestine WBbt:0005772","K08D8.7",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2137","WBGene00185092","intestine WBbt:0005772","K08D8.7",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2138","WBGene00019803","intestine WBbt:0005772","PDB1.1",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2139","WBGene00019803","intestine WBbt:0005772","PDB1.1",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2140","WBGene00009093","intestine WBbt:0005772","F23H12.3",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2141","WBGene00009093","intestine WBbt:0005772","F23H12.3",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2142","WBGene00045455","intestine WBbt:0005772","F26G1.11",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2143","WBGene00045455","intestine WBbt:0005772","F26G1.11",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2144","WBGene00018731","intestine WBbt:0005772","F53A9.8",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2145","WBGene00018731","intestine WBbt:0005772","F53A9.8",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2146","WBGene00007693","intestine WBbt:0005772","cest-7",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2147","WBGene00007693","intestine WBbt:0005772","cest-7",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2148","WBGene00004809","intestine WBbt:0005772","skr-3",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2149","WBGene00004809","intestine WBbt:0005772","skr-3",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2150","WBGene00015608","intestine WBbt:0005772","math-3",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2151","WBGene00015608","intestine WBbt:0005772","math-3",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2152","WBGene00003056","intestine WBbt:0005772","lon-2",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2153","WBGene00003056","intestine WBbt:0005772","lon-2",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2154","WBGene00022644","intestine WBbt:0005772","dod-19",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2155","WBGene00022644","intestine WBbt:0005772","dod-19",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2156","WBGene00016004","intestine WBbt:0005772","C18H9.6",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2157","WBGene00016004","intestine WBbt:0005772","C18H9.6",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2158","WBGene00004169","intestine WBbt:0005772","pqn-89",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2159","WBGene00004169","intestine WBbt:0005772","pqn-89",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2160","WBGene00001814","intestine WBbt:0005772","haf-4",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2161","WBGene00001814","intestine WBbt:0005772","haf-4",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2162","WBGene00020378","intestine WBbt:0005772","T09B4.4",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2163","WBGene00020378","intestine WBbt:0005772","T09B4.4",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2164","WBGene00009483","intestine WBbt:0005772","F36G3.2",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2165","WBGene00009483","intestine WBbt:0005772","F36G3.2",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2166","WBGene00006942","intestine WBbt:0005772","wrk-1",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2167","WBGene00006942","intestine WBbt:0005772","wrk-1",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2168","WBGene00019624","intestine WBbt:0005772","rnst-2",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2169","WBGene00019624","intestine WBbt:0005772","rnst-2",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2170","WBGene00019493","intestine WBbt:0005772","catp-5",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2171","WBGene00019493","intestine WBbt:0005772","catp-5",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2172","WBGene00018343","intestine WBbt:0005772","F42A10.7",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2173","WBGene00018343","intestine WBbt:0005772","F42A10.7",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2174","WBGene00006016","intestine WBbt:0005772","srx-125",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2175","WBGene00006016","intestine WBbt:0005772","srx-125",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2176","WBGene00022276","intestine WBbt:0005772","nlp-40",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2177","WBGene00022276","intestine WBbt:0005772","nlp-40",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2178","WBGene00010116","intestine WBbt:0005772","cest-13",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2179","WBGene00010116","intestine WBbt:0005772","cest-13",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2180","WBGene00020182","intestine WBbt:0005772","ugt-53",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2181","WBGene00020182","intestine WBbt:0005772","ugt-53",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2182","WBGene00044770","intestine WBbt:0005772","C53C11.5",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2183","WBGene00044770","intestine WBbt:0005772","C53C11.5",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2184","WBGene00017501","intestine WBbt:0005772","pud-3",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2185","WBGene00017501","intestine WBbt:0005772","pud-3",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2186","WBGene00019957","intestine WBbt:0005772","R08E3.1",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2187","WBGene00019957","intestine WBbt:0005772","R08E3.1",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2188","WBGene00000977","intestine WBbt:0005772","dhs-14",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2189","WBGene00000977","intestine WBbt:0005772","dhs-14",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2190","WBGene00022261","intestine WBbt:0005772","clec-210",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2191","WBGene00022261","intestine WBbt:0005772","clec-210",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2192","WBGene00011182","intestine WBbt:0005772","R09H10.5",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2193","WBGene00011182","intestine WBbt:0005772","R09H10.5",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2194","WBGene00012251","intestine WBbt:0005772","clec-49",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2195","WBGene00012251","intestine WBbt:0005772","clec-49",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2196","WBGene00015279","intestine WBbt:0005772","cest-5.1",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2197","WBGene00015279","intestine WBbt:0005772","cest-5.1",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2198","WBGene00019344","intestine WBbt:0005772","dhhc-10",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2199","WBGene00019344","intestine WBbt:0005772","dhhc-10",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2200","WBGene00020736","intestine WBbt:0005772","T23F2.3",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2201","WBGene00020736","intestine WBbt:0005772","T23F2.3",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2202","WBGene00015768","intestine WBbt:0005772","C14C11.4",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2203","WBGene00015768","intestine WBbt:0005772","C14C11.4",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2204","WBGene00020532","intestine WBbt:0005772","math-42",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2205","WBGene00020532","intestine WBbt:0005772","math-42",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2206","WBGene00021587","intestine WBbt:0005772","clec-76",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2207","WBGene00021587","intestine WBbt:0005772","clec-76",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2208","WBGene00044206","intestine WBbt:0005772","T26H5.9",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2209","WBGene00044206","intestine WBbt:0005772","T26H5.9",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2210","WBGene00018646","intestine WBbt:0005772","mul-1",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2211","WBGene00018646","intestine WBbt:0005772","mul-1",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2212","WBGene00011893","intestine WBbt:0005772","T21C9.6",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2213","WBGene00011893","intestine WBbt:0005772","T21C9.6",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2214","WBGene00021321","intestine WBbt:0005772","Y34B4A.5",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2215","WBGene00021321","intestine WBbt:0005772","Y34B4A.5",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2216","WBGene00008594","intestine WBbt:0005772","clec-57",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2217","WBGene00008594","intestine WBbt:0005772","clec-57",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2218","WBGene00011212","intestine WBbt:0005772","R10E8.6",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2219","WBGene00011212","intestine WBbt:0005772","R10E8.6",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2220","WBGene00077783","intestine WBbt:0005772","D1054.18",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2221","WBGene00077783","intestine WBbt:0005772","D1054.18",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2222","WBGene00020094","intestine WBbt:0005772","wip-1",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2223","WBGene00020094","intestine WBbt:0005772","wip-1",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2224","WBGene00016599","intestine WBbt:0005772","C42D8.1",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2225","WBGene00016599","intestine WBbt:0005772","C42D8.1",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2226","WBGene00013227","intestine WBbt:0005772","Y56A3A.6",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2227","WBGene00013227","intestine WBbt:0005772","Y56A3A.6",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2228","WBGene00007748","intestine WBbt:0005772","C26E1.2",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2229","WBGene00007748","intestine WBbt:0005772","C26E1.2",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2230","WBGene00011844","intestine WBbt:0005772","T19C9.8",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2231","WBGene00011844","intestine WBbt:0005772","T19C9.8",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2232","WBGene00005003","intestine WBbt:0005772","spp-18",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2233","WBGene00005003","intestine WBbt:0005772","spp-18",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2234","WBGene00003091","intestine WBbt:0005772","lys-2",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2235","WBGene00003091","intestine WBbt:0005772","lys-2",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2236","WBGene00018398","intestine WBbt:0005772","sptl-2",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2237","WBGene00018398","intestine WBbt:0005772","sptl-2",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2238","WBGene00044707","intestine WBbt:0005772","pals-15",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2239","WBGene00044707","intestine WBbt:0005772","pals-15",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2240","WBGene00017027","intestine WBbt:0005772","D1044.1",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2241","WBGene00017027","intestine WBbt:0005772","D1044.1",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2242","WBGene00015956","intestine WBbt:0005772","C18B2.5",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2243","WBGene00015956","intestine WBbt:0005772","C18B2.5",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2244","WBGene00004058","intestine WBbt:0005772","pmp-1",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2245","WBGene00004058","intestine WBbt:0005772","pmp-1",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2246","WBGene00020449","intestine WBbt:0005772","fbxa-54",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2247","WBGene00020449","intestine WBbt:0005772","fbxa-54",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2248","WBGene00015471","intestine WBbt:0005772","lmp-2",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2249","WBGene00015471","intestine WBbt:0005772","lmp-2",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2250","WBGene00006923","intestine WBbt:0005772","vhp-1",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2251","WBGene00006923","intestine WBbt:0005772","vhp-1",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2252","WBGene00001784","intestine WBbt:0005772","gst-36",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2253","WBGene00001784","intestine WBbt:0005772","gst-36",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2254","WBGene00002094","intestine WBbt:0005772","ins-11",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2255","WBGene00002094","intestine WBbt:0005772","ins-11",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2256","WBGene00000067","intestine WBbt:0005772","act-5",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2257","WBGene00000067","intestine WBbt:0005772","act-5",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2258","WBGene00008499","intestine WBbt:0005772","cyp-37A1",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2259","WBGene00008499","intestine WBbt:0005772","cyp-37A1",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2260","WBGene00008669","intestine WBbt:0005772","acs-14",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2261","WBGene00008669","intestine WBbt:0005772","acs-14",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2262","WBGene00003243","intestine WBbt:0005772","mig-10",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2263","WBGene00003243","intestine WBbt:0005772","mig-10",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2264","WBGene00019211","intestine WBbt:0005772","H18N23.2",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2265","WBGene00019211","intestine WBbt:0005772","H18N23.2",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2266","WBGene00009102","intestine WBbt:0005772","F25B3.5",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2267","WBGene00009102","intestine WBbt:0005772","F25B3.5",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2268","WBGene00018353","intestine WBbt:0005772","fbxa-182",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2269","WBGene00018353","intestine WBbt:0005772","fbxa-182",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2270","WBGene00009560","intestine WBbt:0005772","psa-3",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2271","WBGene00009560","intestine WBbt:0005772","psa-3",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2272","WBGene00015823","intestine WBbt:0005772","C16B8.3",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2273","WBGene00015823","intestine WBbt:0005772","C16B8.3",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2274","WBGene00016061","intestine WBbt:0005772","hpo-15",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
"2275","WBGene00016061","intestine WBbt:0005772","hpo-15",160.952318316343,206,1.27988215488215,1.29872870819009e-05,0.000556598017795754,"ClassB"
"2276","WBGene00044792","intestine WBbt:0005772","F59C6.14",253.148306478132,299,1.18112581577088,9.04493234036552e-05,0.000904493234036552,"ClassA"
