wbid,name,SYMBOL,Expected,Observed,Enrichment.Fold.Change,P.value,Q.value,class
WBGene00022346,intestine WBbt:0005772,pals-17,160.9523183163433,206,1.2798821548821548,1.2987287081900925e-5,5.565980177957539e-4,Target Gene Class A2
WBGene00020455,intestine WBbt:0005772,fbxa-59,253.14830647813218,299,1.1811258157708775,9.044932340365523e-5,9.044932340365523e-4,Target Gene Class A1
WBGene00020455,intestine WBbt:0005772,fbxa-59,160.9523183163433,206,1.2798821548821548,1.2987287081900925e-5,5.565980177957539e-4,Target Gene Class A2
WBGene00045457,intestine WBbt:0005772,F33H12.7,253.14830647813218,299,1.1811258157708775,9.044932340365523e-5,9.044932340365523e-4,Target Gene Class A1
WBGene00045457,intestine WBbt:0005772,F33H12.7,160.9523183163433,206,1.2798821548821548,1.2987287081900925e-5,5.565980177957539e-4,Target Gene Class A2
WBGene00000793,intestine WBbt:0005772,crh-1,253.14830647813218,299,1.1811258157708775,9.044932340365523e-5,9.044932340365523e-4,Target Gene Class A1
WBGene00000793,intestine WBbt:0005772,crh-1,160.9523183163433,206,1.2798821548821548,1.2987287081900925e-5,5.565980177957539e-4,Target Gene Class A2
WBGene00016997,intestine WBbt:0005772,cebp-1,253.14830647813218,299,1.1811258157708775,9.044932340365523e-5,9.044932340365523e-4,Target Gene Class A1
WBGene00016997,intestine WBbt:0005772,cebp-1,160.9523183163433,206,1.2798821548821548,1.2987287081900925e-5,5.565980177957539e-4,Target Gene Class A2
WBGene00020938,intestine WBbt:0005772,clec-218,253.14830647813218,299,1.1811258157708775,9.044932340365523e-5,9.044932340365523e-4,Target Gene Class A1
WBGene00020938,intestine WBbt:0005772,clec-218,160.9523183163433,206,1.2798821548821548,1.2987287081900925e-5,5.565980177957539e-4,Target Gene Class A2
WBGene00045365,intestine WBbt:0005772,ZC449.7,253.14830647813218,299,1.1811258157708775,9.044932340365523e-5,9.044932340365523e-4,Target Gene Class A1
WBGene00045365,intestine WBbt:0005772,ZC449.7,160.9523183163433,206,1.2798821548821548,1.2987287081900925e-5,5.565980177957539e-4,Target Gene Class A2
WBGene00015469,intestine WBbt:0005772,C05D2.8,253.14830647813218,299,1.1811258157708775,9.044932340365523e-5,9.044932340365523e-4,Target Gene Class A1
WBGene00015469,intestine WBbt:0005772,C05D2.8,160.9523183163433,206,1.2798821548821548,1.2987287081900925e-5,5.565980177957539e-4,Target Gene Class A2
WBGene00016542,intestine WBbt:0005772,C39H7.4,253.14830647813218,299,1.1811258157708775,9.044932340365523e-5,9.044932340365523e-4,Target Gene Class A1
WBGene00016542,intestine WBbt:0005772,C39H7.4,160.9523183163433,206,1.2798821548821548,1.2987287081900925e-5,5.565980177957539e-4,Target Gene Class A2
WBGene00007366,intestine WBbt:0005772,C06B3.7,253.14830647813218,299,1.1811258157708775,9.044932340365523e-5,9.044932340365523e-4,Target Gene Class A1
WBGene00007366,intestine WBbt:0005772,C06B3.7,160.9523183163433,206,1.2798821548821548,1.2987287081900925e-5,5.565980177957539e-4,Target Gene Class A2
WBGene00015759,intestine WBbt:0005772,C14C6.5,253.14830647813218,299,1.1811258157708775,9.044932340365523e-5,9.044932340365523e-4,Target Gene Class A1
WBGene00015759,intestine WBbt:0005772,C14C6.5,160.9523183163433,206,1.2798821548821548,1.2987287081900925e-5,5.565980177957539e-4,Target Gene Class A2
WBGene00009777,intestine WBbt:0005772,F46C3.2,253.14830647813218,299,1.1811258157708775,9.044932340365523e-5,9.044932340365523e-4,Target Gene Class A1
WBGene00009777,intestine WBbt:0005772,F46C3.2,160.9523183163433,206,1.2798821548821548,1.2987287081900925e-5,5.565980177957539e-4,Target Gene Class A2
WBGene00017369,intestine WBbt:0005772,F10G7.5,253.14830647813218,299,1.1811258157708775,9.044932340365523e-5,9.044932340365523e-4,Target Gene Class A1
WBGene00017369,intestine WBbt:0005772,F10G7.5,160.9523183163433,206,1.2798821548821548,1.2987287081900925e-5,5.565980177957539e-4,Target Gene Class A2
WBGene00019344,MSappa WBbt:0006717,dhhc-10,0.2676751068727392,1,3.735872235872236,0,0,Target Gene Class B
WBGene00019344,MSappp WBbt:0006125,dhhc-10,0.2676751068727392,1,3.735872235872236,0,0,Target Gene Class B
WBGene00019344,MSpppp WBbt:0006409,dhhc-10,0.2676751068727392,1,3.735872235872236,0,0,Target Gene Class B
WBGene00018195,muscular system WBbt:0005737,btb-16,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00009877,muscular system WBbt:0005737,F49C12.7,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00010117,muscular system WBbt:0005737,nkb-3,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00007609,muscular system WBbt:0005737,C15C8.7,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00013080,muscular system WBbt:0005737,Y51A2D.13,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00022413,muscular system WBbt:0005737,Y102A11A.3,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00043983,muscular system WBbt:0005737,C39D10.11,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00008341,muscular system WBbt:0005737,ttr-44,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00007220,muscular system WBbt:0005737,C01B9.1,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00019720,muscular system WBbt:0005737,M01H9.4,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00017726,muscular system WBbt:0005737,F22H10.2,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00004876,muscular system WBbt:0005737,smf-1,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00015933,muscular system WBbt:0005737,C17H12.8,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00003877,muscular system WBbt:0005737,pept-1,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00010340,muscular system WBbt:0005737,slcf-1,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00077757,muscular system WBbt:0005737,E02H4.7,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00001243,muscular system WBbt:0005737,elo-5,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00001578,muscular system WBbt:0005737,ges-1,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00019368,muscular system WBbt:0005737,txt-4,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00000216,muscular system WBbt:0005737,asp-3,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00008542,muscular system WBbt:0005737,scav-6,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00019738,muscular system WBbt:0005737,clec-265,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00003409,muscular system WBbt:0005737,mrp-3,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00018274,muscular system WBbt:0005737,F41C3.8,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00013650,muscular system WBbt:0005737,Y105C5B.9,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00011733,muscular system WBbt:0005737,T12D8.5,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00000786,muscular system WBbt:0005737,cpr-6,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00004789,muscular system WBbt:0005737,sgk-1,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00009291,muscular system WBbt:0005737,clec-264,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00001046,muscular system WBbt:0005737,dnj-28,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00004297,muscular system WBbt:0005737,rad-51,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00007030,muscular system WBbt:0005737,epc-1,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00002041,muscular system WBbt:0005737,hum-8,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00000652,muscular system WBbt:0005737,col-76,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00012445,muscular system WBbt:0005737,Y16B4A.2,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00020579,muscular system WBbt:0005737,T19D12.4,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00014669,muscular system WBbt:0005737,zipt-2.1,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00000802,muscular system WBbt:0005737,crt-1,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00003678,muscular system WBbt:0005737,nhr-88,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00008255,muscular system WBbt:0005737,C51E3.10,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00012182,muscular system WBbt:0005737,osta-3,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00015800,muscular system WBbt:0005737,C15H9.4,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00006794,muscular system WBbt:0005737,unc-60,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00011480,muscular system WBbt:0005737,enpl-1,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00003730,muscular system WBbt:0005737,nhx-2,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00016425,muscular system WBbt:0005737,C34H4.2,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00017892,muscular system WBbt:0005737,F28B4.3,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00022830,muscular system WBbt:0005737,ZK973.1,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00002915,muscular system WBbt:0005737,let-805,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00000522,muscular system WBbt:0005737,clc-1,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00003998,muscular system WBbt:0005737,pgp-4,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00013118,muscular system WBbt:0005737,Y51H4A.24,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00011102,muscular system WBbt:0005737,R07E3.1,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00023485,muscular system WBbt:0005737,ttr-49,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00002055,muscular system WBbt:0005737,ifc-1,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00019017,muscular system WBbt:0005737,F57F4.4,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00000219,muscular system WBbt:0005737,asp-6,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00006609,muscular system WBbt:0005737,tre-3,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00002073,muscular system WBbt:0005737,ima-2,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00015947,muscular system WBbt:0005737,C18A11.1,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00016335,muscular system WBbt:0005737,gba-1,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00002497,muscular system WBbt:0005737,let-268,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00022736,muscular system WBbt:0005737,ZK418.7,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00022497,muscular system WBbt:0005737,Y119D3B.21,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00006464,muscular system WBbt:0005737,bath-47,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00019327,muscular system WBbt:0005737,zip-2,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00018645,muscular system WBbt:0005737,F49F1.5,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00012968,muscular system WBbt:0005737,Y48A6B.7,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00001774,muscular system WBbt:0005737,gst-26,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00019645,muscular system WBbt:0005737,swt-7,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00007650,muscular system WBbt:0005737,ugt-23,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00000966,muscular system WBbt:0005737,dhs-2,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00007422,muscular system WBbt:0005737,ugt-17,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00044500,muscular system WBbt:0005737,T19E7.6,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00012018,muscular system WBbt:0005737,T25C12.3,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00002273,muscular system WBbt:0005737,lec-10,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00003607,muscular system WBbt:0005737,nhr-8,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00011217,muscular system WBbt:0005737,R10E11.5,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00000781,muscular system WBbt:0005737,cpr-1,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00022868,muscular system WBbt:0005737,ZK1240.3,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00019619,muscular system WBbt:0005737,asp-14,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00022615,muscular system WBbt:0005737,ZC449.5,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00022181,muscular system WBbt:0005737,pho-9,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00001745,muscular system WBbt:0005737,gsa-1,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00015362,muscular system WBbt:0005737,fbxa-105,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00011821,muscular system WBbt:0005737,cdf-2,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00020256,muscular system WBbt:0005737,T05C3.6,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00020577,muscular system WBbt:0005737,T19D12.2,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00002137,muscular system WBbt:0005737,inx-15,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00010658,muscular system WBbt:0005737,K08D8.4,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00004890,muscular system WBbt:0005737,smp-2,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00019617,muscular system WBbt:0005737,ctsa-2,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00235352,muscular system WBbt:0005737,ZK250.13,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00012360,muscular system WBbt:0005737,tat-3,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00020662,muscular system WBbt:0005737,T21H3.1,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00016191,muscular system WBbt:0005737,C28G1.6,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00015116,muscular system WBbt:0005737,paic-1,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00016912,muscular system WBbt:0005737,clec-86,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00003497,muscular system WBbt:0005737,mup-4,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00044761,muscular system WBbt:0005737,pals-19,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00004395,muscular system WBbt:0005737,rol-3,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00010334,muscular system WBbt:0005737,del-5,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00022515,muscular system WBbt:0005737,ttr-48,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00008102,muscular system WBbt:0005737,C44H9.7,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00004373,muscular system WBbt:0005737,rme-1,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00019014,muscular system WBbt:0005737,F57C12.2,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00019986,muscular system WBbt:0005737,R09F10.1,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00011571,muscular system WBbt:0005737,ttr-46,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00000081,muscular system WBbt:0005737,ads-1,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00005657,muscular system WBbt:0005737,srr-6,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00016450,muscular system WBbt:0005737,clec-5,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00000294,muscular system WBbt:0005737,cas-1,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00008194,muscular system WBbt:0005737,C49C3.4,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00004737,muscular system WBbt:0005737,scc-1,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00012834,muscular system WBbt:0005737,Y43F8C.13,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00004506,muscular system WBbt:0005737,rpt-6,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00000541,muscular system WBbt:0005737,cln-3.3,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00018760,muscular system WBbt:0005737,irg-3,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00017574,muscular system WBbt:0005737,pxmp-4,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00021281,muscular system WBbt:0005737,ell-1,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00012101,muscular system WBbt:0005737,zip-10,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00020788,muscular system WBbt:0005737,nep-22,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00001786,muscular system WBbt:0005737,gst-38,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00017427,muscular system WBbt:0005737,acp-5,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00001758,muscular system WBbt:0005737,gst-10,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00019779,muscular system WBbt:0005737,endu-2,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00013119,muscular system WBbt:0005737,Y51H4A.25,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00077786,muscular system WBbt:0005737,F53F8.7,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00009389,muscular system WBbt:0005737,F35B12.10,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00003786,muscular system WBbt:0005737,npa-1,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00004017,muscular system WBbt:0005737,phg-1,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00015605,muscular system WBbt:0005737,C08E3.13,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00008891,muscular system WBbt:0005737,clec-42,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00019894,muscular system WBbt:0005737,R05F9.11,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00017905,muscular system WBbt:0005737,F28F5.6,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00017515,muscular system WBbt:0005737,F16F9.4,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00008741,muscular system WBbt:0005737,ctsa-1.2,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00013295,muscular system WBbt:0005737,Y57G11B.2,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00020799,muscular system WBbt:0005737,T25D10.1,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00008199,muscular system WBbt:0005737,C49C3.9,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00018886,muscular system WBbt:0005737,npr-28,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00003689,muscular system WBbt:0005737,nhr-99,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00018138,muscular system WBbt:0005737,folt-2,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00008296,muscular system WBbt:0005737,cdr-2,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00022642,muscular system WBbt:0005737,lipl-5,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00006820,muscular system WBbt:0005737,unc-89,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00017334,muscular system WBbt:0005737,F10D2.8,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00001754,muscular system WBbt:0005737,gst-6,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00019830,muscular system WBbt:0005737,hrg-1,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00021262,muscular system WBbt:0005737,fbxa-74,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00018226,muscular system WBbt:0005737,F40B5.2,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00007131,muscular system WBbt:0005737,pals-26,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00008091,muscular system WBbt:0005737,C44F1.1,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00011399,muscular system WBbt:0005737,T03F6.3,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
WBGene00003957,muscular system WBbt:0005737,pcp-2,112.17888852351201,147,1.310406993105389,7.040727494563559e-5,0.0026402728104613347,Target Gene Class A2
