Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0016301~kinase activity	51	3.265044814340589	0.0018448298316726718	WBGENE00020135, WBGENE00003916, WBGENE00000407, WBGENE00004727, WBGENE00000406, WBGENE00014012, WBGENE00006941, WBGENE00006820, WBGENE00007047, WBGENE00002192, WBGENE00011893, WBGENE00002190, WBGENE00000514, WBGENE00000517, WBGENE00015376, WBGENE00000959, WBGENE00000518, WBGENE00015650, WBGENE00006579, WBGENE00020504, WBGENE00021635, WBGENE00003150, WBGENE00006786, WBGENE00013709, WBGENE00008948, WBGENE00001994, WBGENE00002203, WBGENE00021527, WBGENE00007977, WBGENE00008599, WBGENE00006410, WBGENE00009326, WBGENE00004033, WBGENE00011352, WBGENE00011232, WBGENE00022501, WBGENE00021534, WBGENE00002879, WBGENE00004859, WBGENE00012162, WBGENE00001708, WBGENE00011272, WBGENE00003048, WBGENE00020007, WBGENE00001468, WBGENE00010776, WBGENE00004183, WBGENE00004068, WBGENE00003374, WBGENE00008780, WBGENE00004182	940	334	9479	1.5397789527328323	0.7060224261730705	0.17473173977128303	0.17341400417723116
INTERPRO	IPR020845:AMP-binding, conserved site	8	0.5121638924455826	0.0018914698692200221	WBGENE00017012, WBGENE00020343, WBGENE00006351, WBGENE00018269, WBGENE00013575, WBGENE00007969, WBGENE00008669, WBGENE00016716	1252	22	14476	4.204472843450479	0.9418989311593694	0.3306853933157494	0.33024535952557543
KEGG_PATHWAY	cel01212:Fatty acid metabolism	11	0.7042253521126761	0.0019599560083889533	WBGENE00009952, WBGENE00004076, WBGENE00020343, WBGENE00012907, WBGENE00012375, WBGENE00020517, WBGENE00013575, WBGENE00001157, WBGENE00001158, WBGENE00016716, WBGENE00020812	232	46	3022	3.114880059970015	0.19094061359157655	0.03527920815100116	0.03331925214261221
INTERPRO	IPR000859:CUB domain	15	0.9603072983354672	0.0020320426385126615	WBGENE00017364, WBGENE00019731, WBGENE00013493, WBGENE00020954, WBGENE00008988, WBGENE00003548, WBGENE00003546, WBGENE00008594, WBGENE00009430, WBGENE00008596, WBGENE00014135, WBGENE00018547, WBGENE00019917, WBGENE00019928, WBGENE00010747	1252	69	14476	2.51354354771496	0.9529840036640715	0.3306853933157494	0.33024535952557543
KEGG_PATHWAY	cel04146:Peroxisome	13	0.8322663252240717	0.002385985057807757	WBGENE00000976, WBGENE00021534, WBGENE00020343, WBGENE00017574, WBGENE00004931, WBGENE00010083, WBGENE00008127, WBGENE00004194, WBGENE00007175, WBGENE00007143, WBGENE00004198, WBGENE00013575, WBGENE00016716	232	63	3022	2.6878762999452657	0.2274003594906906	0.03681234089189111	0.0347672108423416
GOTERM_BP_DIRECT	GO:0050830~defense response to Gram-positive bacterium	11	0.7042253521126761	0.0024570439329213915	WBGENE00017364, WBGENE00003096, WBGENE00004036, WBGENE00002980, WBGENE00004990, WBGENE00044719, WBGENE00020326, WBGENE00004988, WBGENE00020930, WBGENE00003091, WBGENE00001501	1056	40	11627	3.0278645833333333	0.942650912167492	0.2379237541712214	0.23628572488260716
INTERPRO	IPR000873:AMP-dependent synthetase/ligase	9	0.5761843790012804	0.0025127654317449095	WBGENE00017012, WBGENE00020343, WBGENE00006351, WBGENE00018269, WBGENE00013575, WBGENE00007969, WBGENE00016558, WBGENE00008669, WBGENE00016716	1252	29	14476	3.588300099151702	0.9772101352678919	0.3306853933157494	0.33024535952557543
INTERPRO	IPR015422:Pyridoxal phosphate-dependent transferase, major region, subdomain 2	9	0.5761843790012804	0.0025127654317449095	WBGENE00018398, WBGENE00011932, WBGENE00000239, WBGENE00009177, WBGENE00003214, WBGENE00020382, WBGENE00001794, WBGENE00020139, WBGENE00009628	1252	29	14476	3.588300099151702	0.9772101352678919	0.3306853933157494	0.33024535952557543
UP_KEYWORDS	Magnesium	28	1.792573623559539	0.0028747558647537926	WBGENE00003916, WBGENE00000407, WBGENE00019166, WBGENE00000406, WBGENE00004727, WBGENE00020131, WBGENE00014012, WBGENE00017981, WBGENE00001554, WBGENE00020831, WBGENE00002985, WBGENE00007047, WBGENE00003580, WBGENE00016509, WBGENE00011953, WBGENE00017775, WBGENE00000518, WBGENE00001663, WBGENE00003048, WBGENE00003150, WBGENE00008149, WBGENE00004183, WBGENE00006786, WBGENE00006460, WBGENE00003374, WBGENE00022010, WBGENE00016995, WBGENE00014115	1561	199	20248	1.8250895734276764	0.5559635596705146	0.04503784188114275	0.04152425137977701
GOTERM_MF_DIRECT	GO:0000287~magnesium ion binding	13	0.8322663252240717	0.002897839598142096	WBGENE00019166, WBGENE00017775, WBGENE00017981, WBGENE00016145, WBGENE00020831, WBGENE00003580, WBGENE00002192, WBGENE00008149, WBGENE00016509, WBGENE00006460, WBGENE00007143, WBGENE00011352, WBGENE00013379	940	50	9479	2.621851063829787	0.8539865890920177	0.22416758325714928	0.22247702833062477
INTERPRO	IPR003439:ABC transporter-like	13	0.8322663252240717	0.0030055294775989286	WBGENE00001815, WBGENE00001812, WBGENE00003996, WBGENE00004007, WBGENE00003995, WBGENE00004005, WBGENE00003411, WBGENE00007513, WBGENE00003997, WBGENE00004003, WBGENE00015479, WBGENE00018339, WBGENE00004060	1252	57	14476	2.6370158623395548	0.989155669746883	0.3306853933157494	0.33024535952557543
GOTERM_MF_DIRECT	GO:0003707~steroid hormone receptor activity	12	0.7682458386683738	0.003042998867744108	WBGENE00003628, WBGENE00003627, WBGENE00016975, WBGENE00003600, WBGENE00003687, WBGENE00003621, WBGENE00003654, WBGENE00004786, WBGENE00003652, WBGENE00003625, WBGENE00003636, WBGENE00003678	940	44	9479	2.7501934235976786	0.8674220001293154	0.22416758325714928	0.22247702833062477
INTERPRO	IPR001461:Peptidase A1	7	0.44814340588988477	0.0030771275055898376	WBGENE00017881, WBGENE00019105, WBGENE00012681, WBGENE00007605, WBGENE00017678, WBGENE00000214, WBGENE00019619	1252	18	14476	4.496450124245651	0.990265246975823	0.3306853933157494	0.33024535952557543
INTERPRO	IPR017871:ABC transporter, conserved site	12	0.7682458386683738	0.0030802365312178922	WBGENE00001815, WBGENE00001812, WBGENE00004003, WBGENE00003996, WBGENE00004007, WBGENE00018339, WBGENE00003995, WBGENE00003411, WBGENE00004005, WBGENE00007513, WBGENE00004060, WBGENE00003997	1252	50	14476	2.7749520766773164	0.9903107698738116	0.3306853933157494	0.33024535952557543
SMART	SM00430:HOLI	42	2.6888604353393086	0.0030939232252022494	WBGENE00021522, WBGENE00019742, WBGENE00020015, WBGENE00020153, WBGENE00017961, WBGENE00013584, WBGENE00003611, WBGENE00003633, WBGENE00003710, WBGENE00003632, WBGENE00003654, WBGENE00003697, WBGENE00004786, WBGENE00003630, WBGENE00003652, WBGENE00003636, WBGENE00003635, WBGENE00003678, WBGENE00008901, WBGENE00008830, WBGENE00003640, WBGENE00003661, WBGENE00003682, WBGENE00000908, WBGENE00003628, WBGENE00003627, WBGENE00003649, WBGENE00003605, WBGENE00019116, WBGENE00020460, WBGENE00003688, WBGENE00003600, WBGENE00003687, WBGENE00003643, WBGENE00003621, WBGENE00003725, WBGENE00003626, WBGENE00003625, WBGENE00003646, WBGENE00003691, WBGENE00016975, WBGENE00018539	576	264	5688	1.5710227272727273	0.6016083181186217	0.5550568810542579	0.5550568810542579
UP_KEYWORDS	Calcium	18	1.1523687580025608	0.0036407188695797023	WBGENE00003738, WBGENE00016344, WBGENE00044468, WBGENE00003589, WBGENE00000399, WBGENE00004401, WBGENE00006606, WBGENE00003564, WBGENE00001475, WBGENE00004736, WBGENE00004922, WBGENE00006767, WBGENE00004063, WBGENE00004036, WBGENE00004256, WBGENE00003497, WBGENE00000285, WBGENE00007170	1561	108	20248	2.1618620542387363	0.6424772209986346	0.05179487064003368	0.04775413605109489
UP_KEYWORDS	Iron	26	1.6645326504481435	0.0036733950808534527	WBGENE00018413, WBGENE00018036, WBGENE00001993, WBGENE00001554, WBGENE00008829, WBGENE00004256, WBGENE00011672, WBGENE00011673, WBGENE00017776, WBGENE00011675, WBGENE00011698, WBGENE00019473, WBGENE00015057, WBGENE00013650, WBGENE00020386, WBGENE00008519, WBGENE00000375, WBGENE00002497, WBGENE00010083, WBGENE00001843, WBGENE00018262, WBGENE00004878, WBGENE00001501, WBGENE00020821, WBGENE00002162, WBGENE00019967	1561	183	20248	1.84289880033466	0.6457685320694957	0.05179487064003368	0.04775413605109489
SMART	SM00326:SH3	14	0.8962868117797695	0.0037377567747761474	WBGENE00015146, WBGENE00018367, WBGENE00006820, WBGENE00004109, WBGENE00018281, WBGENE00021635, WBGENE00010776, WBGENE00009886, WBGENE00006410, WBGENE00010664, WBGENE00006467, WBGENE00001330, WBGENE00003374, WBGENE00004198	576	57	5688	2.4254385964912277	0.6711631717448401	0.5550568810542579	0.5550568810542579
GOTERM_MF_DIRECT	GO:0016887~ATPase activity	20	1.2804097311139564	0.003941713389919849	WBGENE00001815, WBGENE00002219, WBGENE00001812, WBGENE00017981, WBGENE00002224, WBGENE00003996, WBGENE00004007, WBGENE00003995, WBGENE00004005, WBGENE00003411, WBGENE00002222, WBGENE00002217, WBGENE00007513, WBGENE00002226, WBGENE00003997, WBGENE00004003, WBGENE00015479, WBGENE00022010, WBGENE00018339, WBGENE00004060	940	100	9479	2.016808510638298	0.9270893166316504	0.261335597751686	0.2593647410567261
UP_KEYWORDS	Glycoprotein	60	3.841229193341869	0.004170852685317389	WBGENE00020895, WBGENE00020131, WBGENE00003995, WBGENE00006787, WBGENE00001613, WBGENE00003876, WBGENE00003997, WBGENE00005020, WBGENE00006951, WBGENE00005026, WBGENE00004256, WBGENE00006792, WBGENE00016104, WBGENE00017754, WBGENE00003828, WBGENE00017671, WBGENE00002497, WBGENE00003548, WBGENE00004878, WBGENE00003943, WBGENE00000799, WBGENE00020504, WBGENE00003546, WBGENE00020509, WBGENE00008000, WBGENE00001055, WBGENE00016979, WBGENE00001638, WBGENE00004749, WBGENE00018036, WBGENE00009717, WBGENE00000465, WBGENE00000783, WBGENE00006402, WBGENE00003538, WBGENE00000786, WBGENE00002129, WBGENE00000149, WBGENE00007267, WBGENE00001241, WBGENE00010540, WBGENE00004035, WBGENE00015793, WBGENE00020649, WBGENE00003963, WBGENE00001620, WBGENE00004017, WBGENE00000212, WBGENE00007646, WBGENE00000213, WBGENE00020801, WBGENE00003053, WBGENE00003174, WBGENE00004020, WBGENE00002044, WBGENE00003497, WBGENE00001591, WBGENE00015942, WBGENE00008065, WBGENE00017969	1561	540	20248	1.4412413694924906	0.6923031200634249	0.05600859320283351	0.05163912848488196
INTERPRO	IPR025110:Domain of unknown function DUF4009	7	0.44814340588988477	0.004172594636073775	WBGENE00017012, WBGENE00006351, WBGENE00018269, WBGENE00013575, WBGENE00007969, WBGENE00008669, WBGENE00016716	1252	19	14476	4.259794854548511	0.9981350672282213	0.37769230054277503	0.3771897159778479
INTERPRO	IPR011527:ABC transporter, transmembrane domain, type 1	10	0.6402048655569782	0.004271636786958535	WBGENE00001815, WBGENE00001812, WBGENE00004003, WBGENE00003996, WBGENE00004007, WBGENE00003995, WBGENE00003411, WBGENE00004005, WBGENE00004060, WBGENE00003997	1252	38	14476	3.042710610391794	0.9983940210927353	0.37769230054277503	0.3771897159778479
INTERPRO	IPR020846:Major facilitator superfamily domain	32	2.0486555697823303	0.004271968801881022	WBGENE00015381, WBGENE00022014, WBGENE00015088, WBGENE00015165, WBGENE00016431, WBGENE00012033, WBGENE00020798, WBGENE00003877, WBGENE00003876, WBGENE00008598, WBGENE00007347, WBGENE00008033, WBGENE00016705, WBGENE00010724, WBGENE00010701, WBGENE00015592, WBGENE00021313, WBGENE00022348, WBGENE00012280, WBGENE00000539, WBGENE00019550, WBGENE00020340, WBGENE00020584, WBGENE00017398, WBGENE00020701, WBGENE00007549, WBGENE00003986, WBGENE00008000, WBGENE00019549, WBGENE00019207, WBGENE00017886, WBGENE00010834	1252	219	14476	1.6894685398339826	0.9983948257423261	0.37769230054277503	0.3771897159778479
GOTERM_MF_DIRECT	GO:0008483~transaminase activity	7	0.44814340588988477	0.004412101149946121	WBGENE00009177, WBGENE00020382, WBGENE00017765, WBGENE00001794, WBGENE00020139, WBGENE00015778, WBGENE00009628	940	17	9479	4.152252816020025	0.9466934089981756	0.26592936931038896	0.2639238687876862
UP_KEYWORDS	Sphingolipid metabolism	8	0.5121638924455826	0.004458496472974542	WBGENE00016340, WBGENE00018398, WBGENE00011932, WBGENE00002044, WBGENE00004893, WBGENE00017625, WBGENE00000212, WBGENE00000213	1561	28	20248	3.706049235837833	0.7163763765082016	0.057149818426310034	0.05269132195333549
UP_KEYWORDS	Serine/threonine-protein kinase	26	1.6645326504481435	0.0048778637765948315	WBGENE00003916, WBGENE00000407, WBGENE00000406, WBGENE00004727, WBGENE00016111, WBGENE00014012, WBGENE00001994, WBGENE00002203, WBGENE00006941, WBGENE00007047, WBGENE00009326, WBGENE00004033, WBGENE00011352, WBGENE00004859, WBGENE00001708, WBGENE00000518, WBGENE00015650, WBGENE00003048, WBGENE00006579, WBGENE00001468, WBGENE00003150, WBGENE00004183, WBGENE00006786, WBGENE00003374, WBGENE00013709, WBGENE00004182	1561	187	20248	1.8034785051403355	0.7481504581998546	0.05980685152172793	0.0551410687788981
GOTERM_BP_DIRECT	GO:0006665~sphingolipid metabolic process	9	0.5761843790012804	0.005316269754589935	WBGENE00016340, WBGENE00018398, WBGENE00011932, WBGENE00002044, WBGENE00004893, WBGENE00017625, WBGENE00021075, WBGENE00000212, WBGENE00000213	1056	31	11627	3.196572580645161	0.9979583245889918	0.475192727294885	0.47192117667667577
INTERPRO	IPR006694:Fatty acid hydroxylase	4	0.2560819462227913	0.005635579188434452	WBGENE00018036, WBGENE00007707, WBGENE00009903, WBGENE00009902	1252	5	14476	9.249840255591055	0.9997953548443002	0.47057086223427674	0.4699446867688951
UP_KEYWORDS	Aminotransferase	6	0.3841229193341869	0.005736434754187295	WBGENE00009177, WBGENE00017765, WBGENE00001794, WBGENE00020139, WBGENE00015778, WBGENE00009628	1561	16	20248	4.8641896220371565	0.8025623150910477	0.06740310836170071	0.062144709837029036
GOTERM_BP_DIRECT	GO:0000122~negative regulation of transcription from RNA polymerase II promoter	17	1.088348271446863	0.005906667179841327	WBGENE00002637, WBGENE00000901, WBGENE00001824, WBGENE00000912, WBGENE00019883, WBGENE00000938, WBGENE00004786, WBGENE00004862, WBGENE00003003, WBGENE00006853, WBGENE00006941, WBGENE00044508, WBGENE00008901, WBGENE00009224, WBGENE00017757, WBGENE00013632, WBGENE00016944	1056	89	11627	2.1031132958801497	0.9989758556372521	0.4902533759268301	0.48687813753834935
KEGG_PATHWAY	cel00350:Tyrosine metabolism	7	0.44814340588988477	0.006235269990386757	WBGENE00010790, WBGENE00000111, WBGENE00001993, WBGENE00021817, WBGENE00001843, WBGENE00015778, WBGENE00009628	232	23	3022	3.964392803598201	0.491106934029477	0.08417614487022122	0.07949969237743115
GOTERM_CC_DIRECT	GO:0005764~lysosome	14	0.8962868117797695	0.006452896923883103	WBGENE00003828, WBGENE00019830, WBGENE00000539, WBGENE00020016, WBGENE00010062, WBGENE00000783, WBGENE00000786, WBGENE00000412, WBGENE00000785, WBGENE00017071, WBGENE00000788, WBGENE00020509, WBGENE00013764, WBGENE00011102	930	74	11373	2.3136006974716654	0.8664599618654365	0.2866929919039493	0.28300562223315895
SMART	SM00399:ZnF_C4	41	2.6248399487836105	0.0065281203363977336	WBGENE00021522, WBGENE00019742, WBGENE00020153, WBGENE00017961, WBGENE00013584, WBGENE00003611, WBGENE00003633, WBGENE00003710, WBGENE00003632, WBGENE00003654, WBGENE00003697, WBGENE00004786, WBGENE00003630, WBGENE00003652, WBGENE00003636, WBGENE00003635, WBGENE00003678, WBGENE00008901, WBGENE00008830, WBGENE00003640, WBGENE00003661, WBGENE00003682, WBGENE00000908, WBGENE00003628, WBGENE00003627, WBGENE00003649, WBGENE00003605, WBGENE00019116, WBGENE00020460, WBGENE00003688, WBGENE00003600, WBGENE00003687, WBGENE00003643, WBGENE00003621, WBGENE00003725, WBGENE00003626, WBGENE00003625, WBGENE00003646, WBGENE00003691, WBGENE00016975, WBGENE00018539	576	267	5688	1.5163857677902621	0.8570425072587737	0.6462839133033756	0.6462839133033756
UP_KEYWORDS	SH3 domain	10	0.6402048655569782	0.006576307716475052	WBGENE00009886, WBGENE00006410, WBGENE00006467, WBGENE00018367, WBGENE00003374, WBGENE00004198, WBGENE00006820, WBGENE00004109, WBGENE00018281, WBGENE00021635	1561	45	20248	2.882482738984981	0.8444275261721229	0.07418075104183858	0.06839360025134054
UP_SEQ_FEATURE	domain:C2	5	0.3201024327784891	0.00720702292961185	WBGENE00004350, WBGENE00001516, WBGENE00004033, WBGENE00006606, WBGENE00006767	327	9	3383	5.747536527353041	0.9968411988510977	1.0	1.0
UP_KEYWORDS	DNA-binding	69	4.41741357234315	0.007821523396418562	WBGENE00019742, WBGENE00004804, WBGENE00017687, WBGENE00017961, WBGENE00003633, WBGENE00003710, WBGENE00001851, WBGENE00003632, WBGENE00003630, WBGENE00003636, WBGENE00003635, WBGENE00003678, WBGENE00003640, WBGENE00004013, WBGENE00004771, WBGENE00003682, WBGENE00006595, WBGENE00003628, WBGENE00003627, WBGENE00000912, WBGENE00017830, WBGENE00020460, WBGENE00007749, WBGENE00005008, WBGENE00003621, WBGENE00001441, WBGENE00006853, WBGENE00003626, WBGENE00003625, WBGENE00009899, WBGENE00006462, WBGENE00016975, WBGENE00021522, WBGENE00001957, WBGENE00020153, WBGENE00013584, WBGENE00003611, WBGENE00000463, WBGENE00003654, WBGENE00003697, WBGENE00004786, WBGENE00003652, WBGENE00008901, WBGENE00001435, WBGENE00008830, WBGENE00003661, WBGENE00003021, WBGENE00000908, WBGENE00003649, WBGENE00003605, WBGENE00001824, WBGENE00019116, WBGENE00018786, WBGENE00022861, WBGENE00003688, WBGENE00003600, WBGENE00003687, WBGENE00003643, WBGENE00003003, WBGENE00003725, WBGENE00003846, WBGENE00017690, WBGENE00004857, WBGENE00003646, WBGENE00000458, WBGENE00003691, WBGENE00001194, WBGENE00010890, WBGENE00018539	1561	657	20248	1.3622692396572855	0.890774495982236	0.08483344606884748	0.07821523396418562
GOTERM_BP_DIRECT	GO:0008340~determination of adult lifespan	111	7.106274007682459	0.008294282558640825	WBGENE00004804, WBGENE00017046, WBGENE00006787, WBGENE00000169, WBGENE00000840, WBGENE00004096, WBGENE00008974, WBGENE00012948, WBGENE00004013, WBGENE00009142, WBGENE00003828, WBGENE00018364, WBGENE00003826, WBGENE00015250, WBGENE00016620, WBGENE00000793, WBGENE00003786, WBGENE00004477, WBGENE00010083, WBGENE00007875, WBGENE00002060, WBGENE00006786, WBGENE00002980, WBGENE00001251, WBGENE00012375, WBGENE00007072, WBGENE00016217, WBGENE00016977, WBGENE00017302, WBGENE00019323, WBGENE00008948, WBGENE00006923, WBGENE00001993, WBGENE00001994, WBGENE00003411, WBGENE00007586, WBGENE00004076, WBGENE00004194, WBGENE00003143, WBGENE00013575, WBGENE00000539, WBGENE00004859, WBGENE00003124, WBGENE00004736, WBGENE00020006, WBGENE00003922, WBGENE00003009, WBGENE00004735, WBGENE00001194, WBGENE00003096, WBGENE00002162, WBGENE00002044, WBGENE00004068, WBGENE00003374, WBGENE00013563, WBGENE00014138, WBGENE00017886, WBGENE00011146, WBGENE00016716, WBGENE00000009, WBGENE00019546, WBGENE00001333, WBGENE00001851, WBGENE00003476, WBGENE00000247, WBGENE00005655, WBGENE00020930, WBGENE00003877, WBGENE00007047, WBGENE00000371, WBGENE00009741, WBGENE00006595, WBGENE00016943, WBGENE00044071, WBGENE00017238, WBGENE00044070, WBGENE00003081, WBGENE00021237, WBGENE00000912, WBGENE00008919, WBGENE00018963, WBGENE00015057, WBGENE00001564, WBGENE00002257, WBGENE00001169, WBGENE00001441, WBGENE00008878, WBGENE00000238, WBGENE00020821, WBGENE00012735, WBGENE00003077, WBGENE00012332, WBGENE00016655, WBGENE00010790, WBGENE00001037, WBGENE00000222, WBGENE00006575, WBGENE00010665, WBGENE00004036, WBGENE00002010, WBGENE00000908, WBGENE00018700, WBGENE00017699, WBGENE00021534, WBGENE00022861, WBGENE00004931, WBGENE00000213, WBGENE00006438, WBGENE00001030, WBGENE00010419, WBGENE00015547	1056	976	11627	1.2522092725409837	0.999937362642868	0.642530422209376	0.6381068048447675
INTERPRO	IPR002921:Lipase, class 3	8	0.5121638924455826	0.008311849328588038	WBGENE00022457, WBGENE00018364, WBGENE00010773, WBGENE00017764, WBGENE00013101, WBGENE00008043, WBGENE00008042, WBGENE00021601	1252	28	14476	3.303514376996805	0.9999964370360881	0.6575110284667275	0.656636096958455
GOTERM_MF_DIRECT	GO:0005506~iron ion binding	21	1.3444302176696543	0.008736516515589878	WBGENE00019473, WBGENE00018413, WBGENE00020386, WBGENE00018036, WBGENE00000375, WBGENE00008519, WBGENE00002497, WBGENE00008829, WBGENE00007707, WBGENE00010083, WBGENE00018262, WBGENE00009903, WBGENE00009902, WBGENE00001501, WBGENE00011672, WBGENE00011673, WBGENE00011675, WBGENE00011698, WBGENE00011830, WBGENE00012326, WBGENE00019967	940	115	9479	1.8414338575393157	0.9970257432393925	0.4826925374863407	0.4790523222715117
INTERPRO	IPR003366:CUB-like domain	11	0.7042253521126761	0.00943544615475783	WBGENE00009434, WBGENE00008634, WBGENE00007875, WBGENE00008584, WBGENE00010034, WBGENE00009430, WBGENE00010660, WBGENE00014135, WBGENE00011487, WBGENE00010747, WBGENE00008988	1252	50	14476	2.54370607028754	0.9999993516295966	0.6753083605048104	0.6744097465853097
INTERPRO	IPR005828:General substrate transporter	11	0.7042253521126761	0.00943544615475783	WBGENE00022348, WBGENE00015381, WBGENE00019550, WBGENE00020340, WBGENE00022014, WBGENE00015088, WBGENE00015165, WBGENE00016431, WBGENE00019549, WBGENE00019207, WBGENE00019548	1252	50	14476	2.54370607028754	0.9999993516295966	0.6753083605048104	0.6744097465853097
GOTERM_MF_DIRECT	GO:0000981~RNA polymerase II transcription factor activity, sequence-specific DNA binding	13	0.8322663252240717	0.010202748244691001	WBGENE00001824, WBGENE00000912, WBGENE00017687, WBGENE00012330, WBGENE00000221, WBGENE00001851, WBGENE00001441, WBGENE00006853, WBGENE00020930, WBGENE00001435, WBGENE00012735, WBGENE00004013, WBGENE00006462	940	58	9479	2.2602164343360234	0.998885296090612	0.520340160479241	0.5164160265389752
GOTERM_BP_DIRECT	GO:0040025~vulval development	20	1.2804097311139564	0.01056417862329875	WBGENE00003916, WBGENE00004806, WBGENE00004749, WBGENE00001824, WBGENE00003968, WBGENE00004929, WBGENE00003038, WBGENE00000872, WBGENE00006816, WBGENE00003003, WBGENE00000788, WBGENE00006943, WBGENE00002261, WBGENE00005020, WBGENE00003480, WBGENE00003150, WBGENE00006874, WBGENE00005026, WBGENE00003243, WBGENE00015547	1056	119	11627	1.8504901960784312	0.9999956305637197	0.7672234725170717	0.7619413832054224
GOTERM_CC_DIRECT	GO:0005765~lysosomal membrane	7	0.44814340588988477	0.010950893128553348	WBGENE00003053, WBGENE00008598, WBGENE00019830, WBGENE00000539, WBGENE00008033, WBGENE00007549, WBGENE00011348	930	24	11373	3.5668010752688173	0.9674348607855381	0.42412446956039274	0.41866949245993756
UP_KEYWORDS	Phosphoprotein	21	1.3444302176696543	0.011305198148718602	WBGENE00003916, WBGENE00021237, WBGENE00000912, WBGENE00004804, WBGENE00015047, WBGENE00000265, WBGENE00001169, WBGENE00002203, WBGENE00001598, WBGENE00006579, WBGENE00020504, WBGENE00008748, WBGENE00003150, WBGENE00006874, WBGENE00004035, WBGENE00003374, WBGENE00011352, WBGENE00016995, WBGENE00010419, WBGENE00002190, WBGENE00011732	1561	150	20248	1.815964125560538	0.9594907006588951	0.11479010708126505	0.10583485050045716
UP_KEYWORDS	Acyltransferase	18	1.1523687580025608	0.011397599284664616	WBGENE00018398, WBGENE00019465, WBGENE00016620, WBGENE00007029, WBGENE00008602, WBGENE00019580, WBGENE00007637, WBGENE00011932, WBGENE00009952, WBGENE00011515, WBGENE00018708, WBGENE00012948, WBGENE00007175, WBGENE00012907, WBGENE00044071, WBGENE00018657, WBGENE00010408, WBGENE00012323	1561	121	20248	1.9295958831221776	0.9605444287701959	0.11479010708126505	0.10583485050045716
INTERPRO	IPR021109:Aspartic peptidase	7	0.44814340588988477	0.011521020602015075	WBGENE00017881, WBGENE00019105, WBGENE00012681, WBGENE00007605, WBGENE00017678, WBGENE00000214, WBGENE00019619	1252	23	14476	3.5189609668009445	0.9999999727064747	0.7870951802194843	0.7860478147102105
GOTERM_BP_DIRECT	GO:0005977~glycogen metabolic process	4	0.2560819462227913	0.012081947313932783	WBGENE00020596, WBGENE00019211, WBGENE00022059, WBGENE00003858	1056	6	11627	7.340277777777778	0.9999992659749803	0.8258366340464645	0.8201510117810842
GOTERM_CC_DIRECT	GO:0016324~apical plasma membrane	12	0.7682458386683738	0.012273698476024227	WBGENE00007047, WBGENE00019289, WBGENE00011647, WBGENE00000172, WBGENE00007561, WBGENE00001333, WBGENE00003995, WBGENE00015648, WBGENE00003877, WBGENE00010789, WBGENE00004878, WBGENE00003997	930	63	11373	2.3293394777265743	0.978522271711694	0.42412446956039274	0.41866949245993756
GOTERM_BP_DIRECT	GO:0060179~male mating behavior	5	0.3201024327784891	0.013226730430843896	WBGENE00000239, WBGENE00002173, WBGENE00004035, WBGENE00000298, WBGENE00000908	1056	11	11627	5.004734848484849	0.9999998091942384	0.8538589311467004	0.8479803842885476
GOTERM_MF_DIRECT	GO:0030170~pyridoxal phosphate binding	12	0.7682458386683738	0.013304027234533052	WBGENE00018398, WBGENE00020696, WBGENE00011932, WBGENE00000239, WBGENE00006418, WBGENE00003214, WBGENE00020382, WBGENE00010759, WBGENE00001794, WBGENE00020139, WBGENE00015778, WBGENE00009628	940	53	9479	2.28317944600562	0.9998608238641123	0.630040718321101	0.6252892800230535
UP_SEQ_FEATURE	DNA-binding region:Nuclear receptor	16	1.0243277848911652	0.014246673119615328	WBGENE00003628, WBGENE00003605, WBGENE00003627, WBGENE00003649, WBGENE00003611, WBGENE00003688, WBGENE00003600, WBGENE00003632, WBGENE00003654, WBGENE00003687, WBGENE00003621, WBGENE00003643, WBGENE00004786, WBGENE00003652, WBGENE00003630, WBGENE00003625	327	85	3383	1.947400611620795	0.9999890471239152	1.0	1.0
INTERPRO	IPR004827:Basic-leucine zipper domain	7	0.44814340588988477	0.014263325007521767	WBGENE00016162, WBGENE00004804, WBGENE00011130, WBGENE00012330, WBGENE00000793, WBGENE00000221, WBGENE00000222	1252	24	14476	3.372337593184238	0.999999999580574	0.9320772820132701	0.9308369928821814
GOTERM_MF_DIRECT	GO:0042626~ATPase activity, coupled to transmembrane movement of substances	12	0.7682458386683738	0.01525838657883755	WBGENE00001815, WBGENE00001812, WBGENE00004003, WBGENE00015479, WBGENE00003996, WBGENE00004007, WBGENE00003995, WBGENE00003411, WBGENE00004005, WBGENE00007513, WBGENE00004060, WBGENE00003997	940	54	9479	2.2408983451536644	0.9999626165988468	0.6744206867846197	0.6693345579250072
INTERPRO	IPR009071:High mobility group (HMG) box domain	6	0.3841229193341869	0.015788414642641194	WBGENE00015075, WBGENE00015716, WBGENE00004771, WBGENE00001971, WBGENE00009827, WBGENE00008901	1252	18	14476	3.854100106496272	0.9999999999590763	0.9887494669954048	0.9874337657751847
